City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Broome,42.2506,-75.833,60.01,28,1,12.66,US,2021-04-23 21:06:35
1,Ushuaia,-54.8,-68.3,42.8,87,75,4.61,AR,2021-04-23 21:04:04
2,Albany,42.6001,-73.9662,60.01,22,5,4.0,US,2021-04-23 21:05:29
3,Katsuura,35.1333,140.3,53.01,76,40,6.91,JP,2021-04-23 21:06:36
4,Mataura,-46.1927,168.8643,45.0,95,53,1.99,NZ,2021-04-23 21:06:36
5,Hobart,-42.8794,147.3294,51.8,71,75,8.05,AU,2021-04-23 21:06:16
6,Erzin,36.9559,36.2,66.0,79,94,3.6,TR,2021-04-23 21:06:36
7,Punta Arenas,-53.15,-70.9167,46.4,93,75,3.44,CL,2021-04-23 21:05:59
8,Rikitea,-23.1203,-134.9692,79.09,67,100,17.78,PF,2021-04-23 21:06:37
9,Krasnoselkup,65.7,82.4667,29.57,88,90,17.22,RU,2021-04-23 21:06:37
10,Bluff,-46.6,168.3333,45.0,95,76,1.99,NZ,2021-04-23 21:06:37
11,Narsaq,60.9167,-46.05,46.4,49,1,8.05,GL,2021-04-23 21:02:56
12,Umuarama,-23.7664,-53.325,71.89,55,0,4.7,BR,2021-04-23 21:06:38
13,Saint-Philippe,-21.3585,55.7679,77.0,73,75,5.75,RE,2021-04-23 21:06:38
14,Mecca,21.4267,39.8261,83.73,36,18,2.39,SA,2021-04-23 21:03:01
15,Clyde River,70.4692,-68.5914,17.6,100,90,5.75,CA,2021-04-23 21:06:38
16,Ilulissat,69.2167,-51.1,37.4,65,100,2.3,GL,2021-04-23 21:06:39
17,Jamestown,42.097,-79.2353,55.4,30,1,17.27,US,2021-04-23 21:06:39
18,Busselton,-33.65,115.3333,62.01,75,99,5.93,AU,2021-04-23 21:06:39
19,Cape Town,-33.9258,18.4232,59.0,82,0,5.75,ZA,2021-04-23 21:05:06
20,Pisco,-13.7,-76.2167,69.8,73,0,11.5,PE,2021-04-23 21:06:40
21,Dukat,62.55,155.55,21.33,94,100,2.33,RU,2021-04-23 21:06:40
22,Manbij,36.5281,37.9549,53.6,54,0,4.32,SY,2021-04-23 21:06:40
23,Victor Harbor,-35.5667,138.6167,51.01,90,32,5.35,AU,2021-04-23 21:06:40
24,Dikson,73.5069,80.5464,32.14,97,100,19.01,RU,2021-04-23 21:06:41
25,Vaini,-21.2,-175.2,80.6,89,20,2.3,TO,2021-04-23 21:06:41
26,Aklavik,68.2191,-135.0107,33.8,51,75,4.61,CA,2021-04-23 21:06:41
27,Shingu,33.7333,135.9833,57.38,72,100,2.93,JP,2021-04-23 21:06:41
28,Chuy,-33.6971,-53.4616,67.78,81,23,13.67,UY,2021-04-23 21:06:42
29,Havelock,34.8791,-76.9013,64.4,36,40,13.8,US,2021-04-23 21:06:42
30,Thompson,55.7435,-97.8558,26.6,54,90,13.8,CA,2021-04-23 21:06:42
31,Praia Da Vitoria,38.7333,-27.0667,59.0,67,40,35.05,PT,2021-04-23 21:06:43
32,Lebu,-37.6167,-73.65,57.76,81,41,7.87,CL,2021-04-23 21:06:43
33,Hambantota,6.1241,81.1185,79.99,81,78,8.08,LK,2021-04-23 21:06:43
34,Panama City,8.9936,-79.5197,86.0,74,40,11.5,PA,2021-04-23 21:03:20
35,Luanda,-8.8368,13.2343,77.0,88,75,3.44,AO,2021-04-23 21:06:37
36,Atuona,-9.8,-139.0333,80.11,80,28,22.08,PF,2021-04-23 21:06:44
37,Mae Sot,16.7167,98.5667,74.98,95,92,1.97,TH,2021-04-23 21:06:44
38,Hermanus,-34.4187,19.2345,57.99,83,99,4.41,ZA,2021-04-23 21:06:44
39,Avarua,-21.2078,-159.775,82.4,74,75,16.11,CK,2021-04-23 21:06:45
40,Nouakchott,18.0858,-15.9785,66.2,88,4,13.8,MR,2021-04-23 21:06:45
41,Kamenka,51.3223,42.7678,42.01,94,9,7.14,RU,2021-04-23 21:06:45
42,Barahona,18.2085,-71.1008,84.2,79,20,18.41,DO,2021-04-23 21:06:45
43,Mahebourg,-20.4081,57.7,78.8,78,75,10.36,MU,2021-04-23 21:06:46
44,Amga,60.8953,131.9608,21.0,93,99,6.24,RU,2021-04-23 21:06:46
45,Castro,-24.7911,-50.0119,59.77,72,6,3.67,BR,2021-04-23 21:06:46
46,Bredasdorp,-34.5322,20.0403,50.0,93,99,4.61,ZA,2021-04-23 21:06:47
47,The Woodlands,30.158,-95.4894,73.99,94,90,12.66,US,2021-04-23 21:06:47
48,Trairi,-3.2778,-39.2689,79.52,80,100,9.37,BR,2021-04-23 21:06:47
49,Touros,-5.1989,-35.4608,84.2,70,20,11.5,BR,2021-04-23 21:02:55
50,Upernavik,72.7868,-56.1549,32.94,77,100,6.42,GL,2021-04-23 21:06:47
51,Sakaiminato,35.55,133.2333,50.0,100,75,1.14,JP,2021-04-23 21:05:13
52,Korla,41.7597,86.1469,44.55,61,45,10.83,CN,2021-04-23 21:06:48
53,Quatre Cocos,-20.2078,57.7625,79.0,78,75,10.36,MU,2021-04-23 21:06:48
54,Puerto Ayora,-0.7393,-90.3518,84.2,70,20,17.27,EC,2021-04-23 21:06:17
55,Petrolina,-9.3986,-40.5008,78.8,83,0,5.75,BR,2021-04-23 21:06:48
56,Ahuimanu,21.4447,-157.8378,82.4,65,75,9.22,US,2021-04-23 21:03:17
57,Kapaa,22.0752,-159.319,80.6,65,20,17.27,US,2021-04-23 21:04:10
58,Nouadhibou,20.931,-17.0347,66.2,77,0,18.41,MR,2021-04-23 21:06:49
59,Tasiilaq,65.6145,-37.6368,37.4,48,75,4.61,GL,2021-04-23 21:06:49
60,Port Alfred,-33.5906,26.891,66.51,73,0,21.39,ZA,2021-04-23 21:06:49
61,Dunedin,-45.8742,170.5036,55.99,88,55,3.0,NZ,2021-04-23 21:05:05
62,Saskylakh,71.9167,114.0833,33.58,96,100,18.95,RU,2021-04-23 21:06:50
63,Phan Thiet,10.9333,108.1,77.38,83,89,5.82,VN,2021-04-23 21:06:50
64,Abeche,13.8292,20.8324,88.47,13,50,10.51,TD,2021-04-23 21:06:50
65,Kodiak,57.79,-152.4072,39.2,87,90,5.75,US,2021-04-23 21:06:51
66,Tiksi,71.6872,128.8694,4.64,98,97,7.18,RU,2021-04-23 21:06:51
67,Jacareacanga,-6.2222,-57.7528,79.72,94,80,0.98,BR,2021-04-23 21:06:51
68,Filipesti,46.75,26.8833,39.2,93,0,3.44,RO,2021-04-23 21:06:51
69,Poya,-21.35,165.15,76.91,84,92,3.85,NC,2021-04-23 21:06:52
70,Wenling,28.3669,121.36,68.0,79,86,6.22,CN,2021-04-23 21:06:52
71,Jiaozuo,35.2397,113.2331,57.47,75,100,4.25,CN,2021-04-23 21:06:52
72,Moree,-29.4667,149.85,46.4,81,24,8.05,AU,2021-04-23 21:06:53
73,Coos Bay,43.3665,-124.2179,55.0,66,1,10.36,US,2021-04-23 21:05:53
74,Broken Hill,-31.95,141.4333,48.2,76,61,7.92,AU,2021-04-23 21:06:53
75,Tuktoyaktuk,69.4541,-133.0374,14.0,67,75,11.5,CA,2021-04-23 21:05:17
76,Port Elizabeth,-33.918,25.5701,62.6,88,40,9.22,ZA,2021-04-23 21:06:53
77,Corowa,-36.0333,146.3833,39.99,93,11,2.8,AU,2021-04-23 21:06:54
78,Lavrentiya,65.5833,-171.0,32.47,74,29,0.96,RU,2021-04-23 21:02:18
79,Buraydah,26.326,43.975,84.2,17,0,6.91,SA,2021-04-23 21:06:54
80,Les Trois-Ilets,14.539,-61.0361,84.2,61,20,13.8,MQ,2021-04-23 21:06:54
81,Gaoua,10.2992,-3.2508,88.57,38,89,8.63,BF,2021-04-23 21:02:17
82,Wawa,9.9022,4.4192,85.24,54,69,4.83,NG,2021-04-23 21:06:55
83,Marzuq,14.4,46.4667,70.3,58,12,5.73,YE,2021-04-23 21:06:55
84,Maragogi,-9.0122,-35.2225,78.82,79,1,7.02,BR,2021-04-23 21:02:56
85,Labuhan,-6.8844,112.2051,75.58,84,11,5.3,ID,2021-04-23 21:06:55
86,Hofn,64.2539,-15.2082,44.6,87,75,2.3,IS,2021-04-23 21:06:56
87,Lagoa,39.05,-27.9833,57.81,74,10,33.64,PT,2021-04-23 21:06:56
88,Airai,-8.9266,125.4092,57.18,88,25,2.64,TL,2021-04-23 21:06:56
89,New Norfolk,-42.7826,147.0587,51.01,87,97,1.01,AU,2021-04-23 21:06:27
90,Kahului,20.8947,-156.47,80.6,61,40,20.71,US,2021-04-23 21:03:46
91,Mpika,-11.8343,31.4529,58.37,96,1,4.21,ZM,2021-04-23 21:06:57
92,Przhevalskoye,55.5093,31.8482,35.26,86,63,4.52,RU,2021-04-23 21:06:57
93,Hilo,19.7297,-155.09,75.2,73,90,6.91,US,2021-04-23 21:06:57
94,Gorin,51.1983,136.6669,32.79,70,94,4.63,RU,2021-04-23 21:06:57
95,Bilibino,68.0546,166.4372,18.23,87,100,4.07,RU,2021-04-23 21:06:58
96,Tolmezzo,46.4075,13.0175,55.99,68,1,4.43,IT,2021-04-23 21:06:58
97,Jieshi,22.8134,115.8257,71.38,84,1,10.87,CN,2021-04-23 21:06:58
98,Esperance,-33.8667,121.9,55.4,94,95,11.5,AU,2021-04-23 21:06:59
99,Tiznit,29.5833,-9.5,60.78,62,63,6.24,MA,2021-04-23 21:06:59
100,Viedma,-40.8135,-62.9967,68.83,41,58,7.58,AR,2021-04-23 21:06:59
101,Qaqortoq,60.7167,-46.0333,46.4,49,3,8.05,GL,2021-04-23 21:06:59
102,Riyadh,24.6877,46.7219,82.4,13,0,5.75,SA,2021-04-23 21:06:34
103,Flint,43.0125,-83.6875,60.8,29,75,17.27,US,2021-04-23 21:02:54
104,Arica,-18.475,-70.3042,69.8,64,0,12.66,CL,2021-04-23 21:07:00
105,Kokopo,-4.352,152.2633,76.69,86,99,1.14,PG,2021-04-23 21:07:00
106,Port Lincoln,-34.7333,135.8667,58.75,75,74,3.8,AU,2021-04-23 21:07:00
107,Anadyr,64.75,177.4833,12.2,92,0,6.71,RU,2021-04-23 21:07:01
108,Mazamari,-11.3258,-74.5308,85.77,55,49,1.01,PE,2021-04-23 21:07:01
109,Bantogon,6.5333,124.0333,78.13,80,100,3.13,PH,2021-04-23 21:07:01
110,Saint George,37.1041,-113.5841,79.0,10,1,18.41,US,2021-04-23 21:07:00
111,Mayo,38.8876,-76.5119,63.0,29,1,6.91,US,2021-04-23 21:07:02
112,Nikolskoye,59.7035,30.7861,41.0,75,40,6.71,RU,2021-04-23 21:07:02
113,Butaritari,3.0707,172.7902,82.51,75,92,10.85,KI,2021-04-23 21:07:02
114,Georgetown,5.4112,100.3354,79.0,89,40,3.44,MY,2021-04-23 21:07:03
115,San Andres,12.5847,-81.7006,86.0,62,20,11.5,CO,2021-04-23 21:07:03
116,Aberdeen,57.1437,-2.0981,42.8,87,100,2.3,GB,2021-04-23 21:02:47
117,Qasigiannguit,68.8193,-51.1922,37.4,65,84,2.3,GL,2021-04-23 21:04:14
118,Jumla,29.2747,82.1838,45.66,79,92,6.2,NP,2021-04-23 21:07:03
119,Ternate,0.8,127.4,81.39,78,85,4.56,ID,2021-04-23 21:07:04
120,Bonfim,3.0833,-59.95,89.71,47,75,9.62,BR,2021-04-23 21:07:04
121,Provideniya,64.3833,-173.3,39.0,60,89,3.78,RU,2021-04-23 21:07:04
122,Esil,51.9556,66.4042,42.98,42,100,15.77,KZ,2021-04-23 21:07:04
123,Grand Gaube,-20.0064,57.6608,78.01,79,99,5.01,MU,2021-04-23 21:03:08
124,Yellowknife,62.456,-114.3525,16.0,53,75,11.5,CA,2021-04-23 21:07:05
125,Ixtapa,20.7,-105.2,84.2,61,1,11.5,MX,2021-04-23 21:02:08
126,Severo-Kurilsk,50.6789,156.125,35.67,93,99,7.76,RU,2021-04-23 21:07:05
127,Yanam,16.7333,82.2167,76.41,83,99,2.13,IN,2021-04-23 21:07:05
128,Zhob,31.3411,69.4481,64.0,43,0,1.7,PK,2021-04-23 21:07:06
129,Klyuchi,52.2667,79.1667,32.4,65,3,7.49,RU,2021-04-23 21:07:06
130,Yeniseysk,58.4497,92.1703,26.2,96,44,2.66,RU,2021-04-23 21:07:06
131,Santa Cruz De La Palma,28.6835,-17.7642,69.8,64,40,4.61,ES,2021-04-23 21:07:06
132,Morro Bay,35.3658,-120.8499,63.0,73,6,1.01,US,2021-04-23 21:07:07
133,Belyy Yar,53.6039,91.3903,30.2,51,0,4.47,RU,2021-04-23 21:07:07
134,Morrope,-6.5417,-80.0111,73.4,64,0,23.02,PE,2021-04-23 21:07:07
135,Malanje,-9.5402,16.341,63.77,93,78,3.18,AO,2021-04-23 21:06:46
136,Shinpokh,34.3292,71.1782,68.0,45,0,11.5,PK,2021-04-23 21:07:08
137,Zapolyarnyy,69.4154,30.8136,30.2,80,0,4.61,RU,2021-04-23 21:07:08
138,Hobyo,5.3505,48.5268,83.59,65,59,10.4,SO,2021-04-23 21:07:08
139,Qaanaaq,77.484,-69.3632,23.31,82,100,5.19,GL,2021-04-23 21:07:08
140,Havre,49.5833,0.3333,53.6,47,0,9.22,FR,2021-04-23 21:07:09
141,Araraquara,-21.7944,-48.1756,67.35,54,0,6.62,BR,2021-04-23 21:07:09
142,Tsiroanomandidy,-18.7667,46.0333,66.18,83,52,3.4,MG,2021-04-23 21:07:09
143,Aviles,43.5547,-5.9248,64.4,55,20,5.75,ES,2021-04-23 21:07:10
144,Lorengau,-2.0226,147.2712,79.88,77,93,3.85,PG,2021-04-23 21:07:10
145,Lompoc,34.6391,-120.4579,60.8,59,0,9.22,US,2021-04-23 21:05:01
146,Mareeba,-17.0,145.4333,75.2,78,40,10.36,AU,2021-04-23 21:07:10
147,Mar Del Plata,-38.0023,-57.5575,75.2,64,75,6.91,AR,2021-04-23 21:05:33
148,Sosnovo-Ozerskoye,52.5249,111.5418,27.48,37,100,3.67,RU,2021-04-23 21:07:11
149,Padang,-0.9492,100.3543,75.94,84,100,4.16,ID,2021-04-23 21:07:11
150,Nanakuli,21.3906,-158.1547,84.2,48,40,10.36,US,2021-04-23 21:07:11
151,Guerrero Negro,27.9769,-114.0611,65.3,58,17,20.85,MX,2021-04-23 21:04:39
152,Los Llanos De Aridane,28.6585,-17.9182,69.8,64,40,4.61,ES,2021-04-23 21:03:55
153,Trelew,-43.249,-65.3051,59.32,52,2,23.53,AR,2021-04-23 21:04:08
154,Dingle,10.9995,122.6711,76.15,84,100,3.6,PH,2021-04-23 21:04:03
155,Yubari,43.0378,141.9578,43.0,87,75,8.05,JP,2021-04-23 21:07:12
156,Laguna,38.421,-121.4238,75.99,43,1,12.66,US,2021-04-23 21:07:12
157,Cabo San Lucas,22.8909,-109.9124,84.2,47,40,8.05,MX,2021-04-23 21:02:43
158,San Jeronimo,-11.9472,-75.2829,61.3,55,32,5.3,PE,2021-04-23 21:07:12
159,Kruisfontein,-34.0033,24.7314,59.0,89,5,1.99,ZA,2021-04-23 21:07:13
160,Pangnirtung,66.1451,-65.7125,26.6,86,75,2.3,CA,2021-04-23 21:05:20
161,Banda Aceh,5.5577,95.3222,79.99,78,100,11.41,ID,2021-04-23 21:07:13
162,Arraial Do Cabo,-22.9661,-42.0278,75.2,83,0,18.41,BR,2021-04-23 21:07:13
163,Imeni Poliny Osipenko,52.4201,136.4853,31.64,68,34,1.88,RU,2021-04-23 21:07:14
164,Rocky Mount,35.9382,-77.7905,64.4,25,1,6.91,US,2021-04-23 21:07:14
165,Bambous Virieux,-20.3428,57.7575,79.0,78,75,10.36,MU,2021-04-23 21:07:14
166,Antalaha,-14.9003,50.2788,73.11,92,99,5.55,MG,2021-04-23 21:07:14
167,Komsomolskiy,40.4272,71.7189,53.6,54,5,4.61,UZ,2021-04-23 21:07:15
168,Taunggyi,20.7833,97.0333,67.24,54,3,3.15,MM,2021-04-23 21:07:15
169,Torbay,47.6666,-52.7314,45.0,65,75,21.85,CA,2021-04-23 21:03:20
170,Koraput,18.8167,82.7167,74.57,53,25,1.99,IN,2021-04-23 21:07:15
171,Nawashahr,31.1167,76.1333,66.29,59,0,4.23,IN,2021-04-23 21:07:16
172,Hare Bay,48.8499,-54.0148,44.6,45,48,13.8,CA,2021-04-23 21:07:16
173,Blagoyevo,63.3667,47.9167,48.87,75,99,8.59,RU,2021-04-23 21:07:16
174,Bulgan,48.8125,103.5347,26.67,96,100,4.07,MN,2021-04-23 21:07:16
175,Fortuna,40.5982,-124.1573,62.01,76,1,12.66,US,2021-04-23 21:06:34
176,Batagay,67.6333,134.6333,2.35,98,84,1.59,RU,2021-04-23 21:07:17
177,Ayr,55.4627,-4.6339,50.0,57,0,2.3,GB,2021-04-23 21:07:17
178,Pacific Grove,36.6177,-121.9166,61.0,59,75,13.8,US,2021-04-23 21:07:17
179,Tura,25.5198,90.2201,72.41,33,87,3.38,IN,2021-04-23 21:07:18
180,Ola,59.5833,151.2833,25.93,94,98,5.14,RU,2021-04-23 21:07:18
181,Kangaatsiaq,68.3065,-53.4641,33.22,74,100,6.6,GL,2021-04-23 21:07:18
182,Bengkulu,-3.8004,102.2655,73.83,89,87,3.49,ID,2021-04-23 21:07:19
183,Slave Lake,55.2834,-114.769,37.4,30,1,5.75,CA,2021-04-23 21:07:19
184,Ust-Kulom,61.6864,53.6902,39.54,92,23,4.54,RU,2021-04-23 21:07:19
185,Waingapu,-9.6567,120.2641,74.46,82,1,6.06,ID,2021-04-23 21:07:19
186,Maceio,-9.6658,-35.7353,78.8,83,0,6.91,BR,2021-04-23 21:07:20
187,Ust-Maya,60.4167,134.5333,24.33,93,100,5.19,RU,2021-04-23 21:07:20
188,Daokou,35.5639,114.5058,53.92,75,100,18.92,CN,2021-04-23 21:07:20
189,Talnakh,69.4865,88.3972,31.51,97,100,10.27,RU,2021-04-23 21:07:21
190,Sault Sainte Marie,46.5168,-84.3333,62.6,27,90,6.91,CA,2021-04-23 21:06:31
191,Teya,60.3778,92.6267,20.12,98,53,0.89,RU,2021-04-23 21:07:21
192,Cidreira,-30.1811,-50.2056,70.61,77,1,17.85,BR,2021-04-23 21:07:21
193,Vilhena,-12.7406,-60.1458,84.2,65,40,5.75,BR,2021-04-23 21:07:22
194,Dakar,14.6937,-17.4441,69.8,88,75,13.8,SN,2021-04-23 21:07:22
195,Ropczyce,50.0523,21.6089,42.01,87,0,10.36,PL,2021-04-23 21:07:22
196,Port Augusta,-32.5,137.7667,50.0,87,75,5.75,AU,2021-04-23 21:07:22
197,Edd,13.9297,41.6925,86.74,61,1,13.13,ER,2021-04-23 21:07:23
198,Tigbao,12.5546,123.3389,81.0,78,100,7.58,PH,2021-04-23 21:07:23
199,Atar,20.5169,-13.0499,83.19,11,0,5.44,MR,2021-04-23 21:07:23
200,Krasnoarmeysk,51.0239,45.6969,48.99,64,85,3.0,RU,2021-04-23 21:07:24
201,Dudinka,69.4058,86.1778,31.64,97,100,19.06,RU,2021-04-23 21:07:24
202,Vung Tau,10.346,107.0843,79.38,83,95,6.8,VN,2021-04-23 21:07:24
203,Sao Joao Da Barra,-21.6403,-41.0511,77.0,65,0,9.22,BR,2021-04-23 21:07:25
204,Kalaleh,37.3807,55.4916,57.07,89,98,6.46,IR,2021-04-23 21:07:26
205,Llanes,43.4198,-4.7549,64.99,59,25,5.12,ES,2021-04-23 21:07:26
206,Gobabis,-22.45,18.9667,62.96,26,0,9.51,NA,2021-04-23 21:07:26
207,Coquimbo,-29.9533,-71.3436,64.4,59,40,11.5,CL,2021-04-23 21:07:26
208,Ribeira Grande,38.5167,-28.7,59.0,72,40,28.77,PT,2021-04-23 21:07:27
209,Erenhot,43.6475,111.9767,48.76,37,20,22.35,CN,2021-04-23 21:04:08
210,Plettenberg Bay,-34.0527,23.3716,62.04,90,5,7.25,ZA,2021-04-23 21:07:27
211,Canico,32.6333,-16.85,66.2,68,40,6.91,PT,2021-04-23 21:07:27
212,Chulym,55.0997,80.9572,31.77,85,6,6.22,RU,2021-04-23 21:07:28
213,Henties Bay,-22.116,14.2845,64.0,85,6,5.91,NA,2021-04-23 21:07:28
214,Arlit,18.7369,7.3853,89.2,7,38,11.65,NE,2021-04-23 21:07:28
215,Leningradskiy,69.3833,178.4167,28.04,85,100,1.3,RU,2021-04-23 21:07:29
216,Ambon,-3.6954,128.1814,78.8,89,40,3.44,ID,2021-04-23 21:07:29
217,East London,-33.0153,27.9116,65.05,76,10,10.63,ZA,2021-04-23 21:07:29
218,Meulaboh,4.1363,96.1285,76.93,85,100,2.75,ID,2021-04-23 21:07:29
219,Oum Hadjer,13.2954,19.6966,92.08,12,87,6.8,TD,2021-04-23 21:07:30
220,Paamiut,61.994,-49.6678,33.44,77,1,2.06,GL,2021-04-23 21:07:30
221,Toora-Khem,52.4675,96.11,30.63,74,100,0.87,RU,2021-04-23 21:07:30
222,Bethel,41.3712,-73.414,63.0,20,1,14.97,US,2021-04-23 21:03:57
223,Vardo,70.3705,31.1107,33.8,69,40,11.5,NO,2021-04-23 21:07:31
224,Ambulu,-8.345,113.6058,72.55,89,14,2.91,ID,2021-04-23 21:07:31
225,Norman Wells,65.282,-126.8329,30.2,40,40,11.5,CA,2021-04-23 21:07:31
226,Mitu,1.1983,-70.1733,80.49,88,59,1.9,CO,2021-04-23 21:07:32
227,Lamar,33.6668,-95.5836,63.0,94,90,17.27,US,2021-04-23 21:07:32
228,Magistralnyy,56.1725,107.4458,23.67,93,100,2.64,RU,2021-04-23 21:07:32
229,Saldanha,-33.0117,17.9442,59.0,77,77,5.75,ZA,2021-04-23 21:05:59
230,Parnamirim,-5.9156,-35.2628,84.2,74,20,12.66,BR,2021-04-23 21:03:30
231,Ambilobe,-13.2,49.05,73.38,82,93,4.12,MG,2021-04-23 21:07:33
232,Grindavik,63.8424,-22.4338,46.4,87,90,19.57,IS,2021-04-23 21:07:33
233,Camabatela,-8.1881,15.375,62.85,98,100,2.37,AO,2021-04-23 21:07:33
234,Oranjemund,-28.55,16.4333,61.27,88,56,5.41,NA,2021-04-23 21:04:50
235,Luderitz,-26.6481,15.1594,63.63,80,46,8.39,NA,2021-04-23 21:07:34
236,Socorro,31.6546,-106.3033,75.0,8,1,14.97,US,2021-04-23 21:04:15
237,San Cristobal,7.7669,-72.225,89.6,58,20,9.22,VE,2021-04-23 21:07:34
238,Vacaria,-28.5122,-50.9339,59.23,58,1,0.6,BR,2021-04-23 21:05:04
239,Birjand,32.8663,59.2211,62.6,13,0,6.91,IR,2021-04-23 21:07:34
240,Zhanaozen,43.3,52.8,53.24,63,1,9.51,KZ,2021-04-23 21:07:35
241,Maningrida,-12.0667,134.2667,72.1,81,42,10.8,AU,2021-04-23 21:07:35
242,Biharamulo,-2.6319,31.3089,61.59,95,23,3.49,TZ,2021-04-23 21:07:35
243,Hami,42.8,93.45,45.48,26,35,11.05,CN,2021-04-23 21:07:36
244,Bongandanga,1.5,21.05,70.12,99,100,2.82,CD,2021-04-23 21:07:36
245,Sanmenxia,34.7747,111.1814,55.56,93,100,5.23,CN,2021-04-23 21:07:36
246,Santa Maria,-29.6842,-53.8069,82.4,39,20,8.05,BR,2021-04-23 21:07:36
247,Quelimane,-17.8786,36.8883,69.87,85,0,1.97,MZ,2021-04-23 21:07:37
248,Taloqan,36.7361,69.5345,57.18,41,0,4.23,AF,2021-04-23 21:07:37
249,Barrow,71.2906,-156.7887,19.4,79,1,3.44,US,2021-04-23 21:04:14
250,Vostok,46.4856,135.8833,40.96,85,100,6.4,RU,2021-04-23 21:06:57
251,Hithadhoo,-0.6,73.0833,81.91,74,8,7.45,MV,2021-04-23 21:07:37
252,Vila Franca Do Campo,37.7167,-25.4333,59.0,72,40,17.27,PT,2021-04-23 21:07:38
253,Yulara,-25.2406,130.9889,51.8,66,0,5.75,AU,2021-04-23 21:07:38
254,Carnarvon,-24.8667,113.6333,64.4,77,0,8.05,AU,2021-04-23 21:07:38
255,Yigou,35.8114,114.3167,53.94,75,100,20.07,CN,2021-04-23 21:07:39
256,Souillac,-20.5167,57.5167,78.8,78,75,10.36,MU,2021-04-23 21:07:39
257,Lujan,-34.5703,-59.105,77.0,68,0,5.75,AR,2021-04-23 21:07:39
258,Staryy Nadym,65.6118,72.6842,34.41,99,100,11.36,RU,2021-04-23 21:07:39
259,Kaele,10.1092,14.4508,94.66,28,94,8.21,CM,2021-04-23 21:07:40
260,Kaitangata,-46.2817,169.8464,51.01,82,21,5.99,NZ,2021-04-23 21:07:40
261,Isiro,2.7739,27.616,65.91,98,100,1.86,CD,2021-04-23 21:07:40
262,Karagay,58.2667,54.9368,37.81,92,90,4.81,RU,2021-04-23 21:07:41
263,Terrace,54.5163,-128.6035,59.0,26,20,8.05,CA,2021-04-23 21:04:21
264,Jimeta,9.2833,12.4667,89.87,42,100,5.73,NG,2021-04-23 21:07:41
265,Bourail,-21.5667,165.4833,75.76,84,77,3.22,NC,2021-04-23 21:07:41
266,Villaviciosa,43.4813,-5.4357,64.99,59,57,5.41,ES,2021-04-23 21:07:42
267,Manokwari,-0.8667,134.0833,78.58,80,100,2.04,ID,2021-04-23 21:07:42
268,Ewa Beach,21.3156,-158.0072,84.2,48,40,10.36,US,2021-04-23 21:07:42
269,Cap-Aux-Meules,47.3821,-61.8597,35.6,87,100,21.85,CA,2021-04-23 21:07:42
270,Chizhou,30.6578,117.4831,59.13,94,41,5.59,CN,2021-04-23 21:07:43
271,Menomonie,44.8755,-91.9193,55.4,46,90,6.91,US,2021-04-23 21:07:43
272,Saint-Augustin,51.226,-58.6502,33.24,86,100,13.47,CA,2021-04-23 21:07:43
273,Moron,-34.6534,-58.6198,75.2,57,0,8.05,AR,2021-04-23 21:07:43
